Budget_Centre	Budget_Centre_Description	Project_Number	Project_Description	Ledger_Code	Active_Flag
732	Central Science Laboratory	109027	16-CDS-Dietz	OP	N
732	Central Science Laboratory	109029	16-CDS-Feig	OP	N
732	Central Science Laboratory	109047	16-CDS-McMammon	OP	N
732	Central Science Laboratory	109054	16-CDS-Rodemann	OP	N
732	Central Science Laboratory	109086	16-CDS Group-Wilson	OP	N
732	Central Science Laboratory	109314	16-Wilson-Bioplatforms Australia - collaborative research	RT	Y
732	Central Science Laboratory	109950	2016 VC Award Except Performance Professional Staff: Waller	OP	Y
733	Graduate Research Office	057420	Tasmanian Grad Research Support Fund	OP	Y
733	Graduate Research Office	057487	CSIRO Laybourn-Parry Scholarship Program	RT	Y
733	Graduate Research Office	092315	Revenue & Gen Operating - Graduate Research Office	OP	Y
733	Graduate Research Office	093267	Assets - BC 733 - Graduate Research Office	OP	Y
733	Graduate Research Office	096610	BUD_001 - Graduate Research Office Reconciliation	OP	Y
733	Graduate Research Office	098068	Accruals OP - Graduate Research Office	OP	Y
733	Graduate Research Office	098173	Accruals RT - Graduate Research Office	RT	Y
733	Graduate Research Office	102879	12-Mapping provenance in semantic web	RT	Y
733	Graduate Research Office	103218	12-Redesign biotags for physiological & behavioural analysis	RT	Y
733	Graduate Research Office	104798	ICT Scholarship Program - Jessica Lethbridge	RT	Y
733	Graduate Research Office	106506	RTP Domestic	RT	Y
733	Graduate Research Office	106507	RTP International	RT	Y
733	Graduate Research Office	107441	Overseas Health Cover Waivers	OP	Y
734	SenseT	092325	Revenue & Gen Operating - SenseT	OP	Y
734	SenseT	093268	Assets - BC 734 - SenseT	OP	Y
734	SenseT	098069	Accruals OP - SenseT	OP	Y
734	SenseT	098174	Accruals RT - SenseT	RT	Y
734	SenseT	102546	SenseT: HIT Lab	RT	Y
734	SenseT	103191	SenseT: start up	RT	Y
734	SenseT	104923	13-Pathways to Market - Environmental	RT	Y
734	SenseT	104924	13-Pathways to Market - Low cost sensing	RT	Y
734	SenseT	104925	13-Pathways to Market - Choice	RT	Y
734	SenseT	104926	13-Pathways to Market - Logistics & Micro-sensing	RT	Y
734	SenseT	104927	13-Pathways to Market - Food Safety	RT	Y
734	SenseT	104928	13-Pathways to Market - Economic Impact	RT	Y
734	SenseT	104929	13-Pathways to Market - Hub Management	RT	Y
734	SenseT	104930	13-Pathways to Market - Visualisation	RT	Y
734	SenseT	106439	14-Pathways to Market- Food production, provenance & choice	RT	Y
734	SenseT	106534	Sense-T Stage 2 - Income	RT	Y
734	SenseT	106536	1.1 -Commercial-ready platform completed	RT	Y
734	SenseT	106538	1.3 -Commercial entity established to take Sense-T to market	RT	Y
734	SenseT	106539	2 -Advanced sensor manufacturing	RT	Y
734	SenseT	106540	2.1 -Conduct alpha trial of technology and system	RT	Y
734	SenseT	106542	2.2 -Pre-production engineering and product finalisation	RT	Y
734	SenseT	106544	3. Research and sensor technology development	RT	Y
734	SenseT	106546	3.2 -Data science/computational analytics	RT	Y
734	SenseT	106547	3.3 -Industry Research Projects in priority sectors	RT	Y
734	SenseT	106548	3.4 -Education projects	RT	Y
734	SenseT	106549	3.5 -Monitoring & Evaluation of economic impact	RT	Y
734	SenseT	106550	4. Community Benefit and Project Management	RT	Y
734	SenseT	106551	4.1 -Project Management	RT	Y
734	SenseT	106552	4.2 -Program Governance and operation	RT	Y
734	SenseT	106553	4.3 -Communications and demonstration of Sense-T benefits	RT	Y
734	SenseT	106686	14-Sense-T Freight and Logistics Lab	RT	Y
734	SenseT	106919	14 DVCR Levy Support:Pathways to Market Hub Mgr (In-Kind)	OP	Y
734	SenseT	107875	WP4 - Program Office costs (staffing)	RT	Y
734	SenseT	107955	15 - TFGA secondment from UTAS - Brigid Morrison	RT	Y
734	SenseT	108420	15-Cahoon-Houstons Farm Cold Chain Analysis	RT	Y
734	SenseT	108714	SenseCo Operating Expenditure	RT	Y
734	SenseT	108715	SenseT Operating Expenditure	OP	Y
734	SenseT	108834	2016 CRC Bid - iMOVE	OP	Y
734	SenseT	109649	Sense-T Freight and Logistics Lab - Post October 2016	RT	Y
734	SenseT	109746	Sense-T Suspense Account	OP	Y
734	SenseT	109829	2016-DVCR Support for CRC High Performance Soils Bids	OP	Y
735	Tasmanian Institute of Learning and Teaching	051427	National Student Surveys	OP	Y
735	Tasmanian Institute of Learning and Teaching	051439	Internal Student Surveys	OP	Y
735	Tasmanian Institute of Learning and Teaching	055024	ALTC Multi-Campus Project	OP	Y
735	Tasmanian Institute of Learning and Teaching	055208	UTAS Staff Development	OP	Y
735	Tasmanian Institute of Learning and Teaching	055239	Administration	OP	Y
735	Tasmanian Institute of Learning and Teaching	055249	Salaries	OP	Y
735	Tasmanian Institute of Learning and Teaching	055252	Teaching Matters	OP	Y
735	Tasmanian Institute of Learning and Teaching	065036	Copyright Charges	OP	Y
735	Tasmanian Institute of Learning and Teaching	098230	Revenue & Gen Operating - Tas Inst of Learning and Teaching	OP	Y
735	Tasmanian Institute of Learning and Teaching	098236	Accruals OP - Curriculum & Quality	OP	Y
735	Tasmanian Institute of Learning and Teaching	098242	Accruals RT - Curriculum & Quality	RT	Y
735	Tasmanian Institute of Learning and Teaching	098248	Assets - BC 735 - Tasmanian Institute of Learning and Teachi	OP	Y
735	Tasmanian Institute of Learning and Teaching	102190	Academic Standards in Creative & Performing Arts ALTC	OP	Y
735	Tasmanian Institute of Learning and Teaching	102318	Bridging the Gap	OP	Y
735	Tasmanian Institute of Learning and Teaching	102319	Australian Learning and Teaching Discipline Scholars Network	OP	Y
735	Tasmanian Institute of Learning and Teaching	102557	Online Teaching Standards Framework Project	OP	Y
735	Tasmanian Institute of Learning and Teaching	103926	12-International inter-university benchmarking of academic p	RT	Y
735	Tasmanian Institute of Learning and Teaching	104980	13-Adoption, use & management of Open Educational Resources	RT	Y
735	Tasmanian Institute of Learning and Teaching	105392	OLT Award for Teaching Excellence - Ass Prof Natalie Brown	RT	Y
735	Tasmanian Institute of Learning and Teaching	105396	13-Review of Online Courses	RT	Y
735	Tasmanian Institute of Learning and Teaching	105600	Aboriginal Higher Education Advisor position	RT	Y
735	Tasmanian Institute of Learning and Teaching	105827	14-Developing Australian academics' capacity	RT	Y
735	Tasmanian Institute of Learning and Teaching	106454	Students as Change Agents	RT	Y
735	Tasmanian Institute of Learning and Teaching	106511	14-Aboriginal Education Worker (AEW) Views on Teaching	RT	Y
735	Tasmanian Institute of Learning and Teaching	106825	14-More Aboriginal and Torres Strait Islander Teachers	RT	Y
735	Tasmanian Institute of Learning and Teaching	106845	14-Bringing the learning home resources within uni's program	RT	Y
735	Tasmanian Institute of Learning and Teaching	107489	15-Students, universities and open education	RT	Y
735	Tasmanian Institute of Learning and Teaching	107714	15-Making online education really work	RT	Y
735	Tasmanian Institute of Learning and Teaching	108041	2016 - Support for Breadth Unit Development	OP	N
735	Tasmanian Institute of Learning and Teaching	108090	15-Booth-International benchmarking project	RT	Y
735	Tasmanian Institute of Learning and Teaching	108172	15-Bossu-Education Consultancy	RT	Y
735	Tasmanian Institute of Learning and Teaching	108374	15-Paget-Talking Point Guidelines for Shared Transfer of Car	RT	Y
735	Tasmanian Institute of Learning and Teaching	108411	15-Student Employability and Student Mobility	RT	Y
735	Tasmanian Institute of Learning and Teaching	108576	2016 Teaching Development Grant - Wendy Green	OP	N
735	Tasmanian Institute of Learning and Teaching	108836	16-Brown-Inclusive technology enhanced learning environments	RT	Y
735	Tasmanian Institute of Learning and Teaching	109035	16-CDS-Hudson	OP	N
735	Tasmanian Institute of Learning and Teaching	109282	16-Green-Engaging students as partners in global learning	RT	Y
735	Tasmanian Institute of Learning and Teaching	109306	Higher Education Standards Compliance	OP	Y
735	Tasmanian Institute of Learning and Teaching	109365	2016 GRO Conf Support - Moira Cordiner	OP	N
735	Tasmanian Institute of Learning and Teaching	109518	2017 Community Engagement Grant: Clair Andersen	OP	Y
735	Tasmanian Institute of Learning and Teaching	109765	16-Booth-Quality Benchmarking Project	RT	Y
735	Tasmanian Institute of Learning and Teaching	109956	2016 VC Award Citation cont to student learning: Anderson	OP	Y
